company_id,flight_number,scheduled_departure_date_local,scheduled_departure_station_code,scheduled_arrival_station_code,scheduled_departure_datetime_local,scheduled_arrival_datetime_local,actual_departure_datetime_local,actual_arrival_datetime_local,total_seats,fleet_type,carrier,scheduled_ground_time_minutes,actual_ground_time_minutes,minimum_turn_minutes,sched_dep,actual_dep,delay_min,passengers,Hot Transfer,Origin,Transfer,transfer_ratio,ssr_count,tight_ground,high_load,delay_norm,ssr_norm,bag_ratio_norm,load_norm,tight_flag,high_load_flag,difficulty_score,daily_rank,difficulty_cat
UA,1324,2025-08-01,ORD,SFO,2025-08-01T19:48:00Z,2025-08-01T22:38:00Z,2025-08-01T19:58:00Z,2025-08-01T22:39:00Z,200,A321-2NX,Mainline,84,94,62,2025-08-01 19:48:00+00:00,2025-08-01 19:58:00+00:00,10.0,235,8,81,77,77.0,0.0,False,True,0.02611218568665377,0.0,0.22,0.44022770398481975,0,1,0.1398791965029601,151.0,Medium
UA,2440,2025-08-04,ORD,LAS,2025-08-04T13:02:00Z,2025-08-04T15:03:00Z,2025-08-04T13:39:00Z,2025-08-04T15:46:00Z,179,B737-MAX9,Mainline,226,177,62,2025-08-04 13:02:00+00:00,2025-08-04 13:39:00+00:00,37.0,188,17,90,30,30.0,3.0,False,False,0.05222437137330754,0.3333333333333333,0.08571428571428572,0.35104364326375714,0,0,0.1696855638742675,66.0,Difficult
UA,987,2025-08-09,ORD,CDG,2025-08-09T18:00:00Z,2025-08-10T09:20:00Z,2025-08-09T18:15:00Z,2025-08-10T09:31:00Z,318,B787-10,Mainline,185,190,155,2025-08-09 18:00:00+00:00,2025-08-09 18:15:00+00:00,15.0,337,15,101,57,57.0,1.0,False,True,0.03094777562862669,0.1111111111111111,0.16285714285714287,0.6337760910815939,0,1,0.1908332016985576,58.0,Difficult
OO,5836,2025-08-07,ORD,TYS,2025-08-07T10:35:00Z,2025-08-07T13:21:00Z,2025-08-07T10:28:00Z,2025-08-07T12:53:00Z,50,CRJ-550,Express,47,65,29,2025-08-07 10:35:00+00:00,2025-08-07 10:28:00+00:00,-7.0,62,0,11,12,12.0,0.0,False,False,0.00967117988394584,0.0,0.03428571428571429,0.11195445920303605,0,0,0.03214938866293382,516.0,Easy
UA,611,2025-08-13,ORD,SFO,2025-08-13T07:20:00Z,2025-08-13T10:02:00Z,2025-08-13T07:13:00Z,2025-08-13T09:48:00Z,234,B757-300,Mainline,95,63,72,2025-08-13 07:20:00+00:00,2025-08-13 07:13:00+00:00,-7.0,212,17,88,9,9.0,0.0,False,False,0.00967117988394584,0.0,0.025714285714285714,0.396584440227704,0,0,0.0873610991535817,242.0,Medium
UA,2627,2025-08-15,ORD,MSP,2025-08-15T21:50:00Z,2025-08-15T23:28:00Z,2025-08-15T21:50:00Z,2025-08-15T23:40:00Z,179,B737-900,Mainline,130,154,119,2025-08-15 21:50:00+00:00,2025-08-15 21:50:00+00:00,0.0,146,2,6,52,52.0,0.0,False,False,0.01644100580270793,0.0,0.14857142857142858,0.2713472485768501,0,0,0.08891603717046812,226.0,Medium
UA,445,2025-08-06,ORD,ANC,2025-08-06T15:50:00Z,2025-08-06T19:35:00Z,2025-08-06T15:49:00Z,2025-08-06T19:27:00Z,179,B737-MAX9,Mainline,68,63,56,2025-08-06 15:50:00+00:00,2025-08-06 15:49:00+00:00,-1.0,178,27,20,86,86.0,1.0,False,False,0.015473887814313345,0.1111111111111111,0.24571428571428572,0.33206831119544594,0,0,0.14242090794846257,117.0,Medium
UA,2113,2025-08-14,ORD,FSD,2025-08-14T20:08:00Z,2025-08-14T22:00:00Z,2025-08-14T21:53:00Z,2025-08-14T23:27:00Z,166,B737-800,Mainline,-9,46,51,2025-08-14 20:08:00+00:00,2025-08-14 21:53:00+00:00,105.0,149,1,14,109,109.0,0.0,True,False,0.11798839458413926,0.0,0.31142857142857144,0.27703984819734345,1,0,0.2530902023004248,14.0,Difficult
UA,2640,2025-08-08,ORD,DCA,2025-08-08T15:00:00Z,2025-08-08T18:02:00Z,2025-08-08T14:51:00Z,2025-08-08T18:10:00Z,126,B737-700,Mainline,123,120,43,2025-08-08 15:00:00+00:00,2025-08-08 14:51:00+00:00,-9.0,85,0,17,17,17.0,0.0,False,False,0.007736943907156672,0.0,0.04857142857142857,0.15559772296015179,0,0,0.04315491347846308,437.0,Medium
G7,4588,2025-08-07,ORD,MDT,2025-08-07T13:55:00Z,2025-08-07T16:57:00Z,2025-08-07T13:56:00Z,2025-08-07T16:44:00Z,50,CRJ-550,Express,58,76,29,2025-08-07 13:55:00+00:00,2025-08-07 13:56:00+00:00,1.0,52,4,7,19,19.0,1.0,False,False,0.017408123791102514,0.1111111111111111,0.054285714285714284,0.09297912713472486,0,0,0.056897627643640813,374.0,Medium
UA,1830,2025-08-01,ORD,DSM,2025-08-01T13:12:00Z,2025-08-01T14:41:00Z,2025-08-01T13:16:00Z,2025-08-01T14:36:00Z,150,A320-200,Mainline,58,58,46,2025-08-01 13:12:00+00:00,2025-08-01 13:16:00+00:00,4.0,152,4,37,58,58.0,1.0,False,False,0.020309477756286266,0.1111111111111111,0.1657142857142857,0.28273244781783685,0,0,0.11800441225553263,227.0,Medium
UA,466,2025-08-15,ORD,DCA,2025-08-15T10:00:00Z,2025-08-15T12:58:00Z,2025-08-15T10:39:00Z,2025-08-15T13:46:00Z,126,A319-100,Mainline,5,65,43,2025-08-15 10:00:00+00:00,2025-08-15 10:39:00+00:00,39.0,82,0,33,2,2.0,0.0,True,False,0.05415860735009671,0.0,0.005714285714285714,0.14990512333965844,1,0,0.14737146401581785,88.0,Difficult
UA,1126,2025-08-14,ORD,CLE,2025-08-14T12:57:00Z,2025-08-14T15:24:00Z,2025-08-14T13:29:00Z,2025-08-14T15:38:00Z,126,B737-700,Mainline,0,47,43,2025-08-14 12:57:00+00:00,2025-08-14 13:29:00+00:00,32.0,135,18,40,35,35.0,0.0,True,False,0.047388781431334626,0.0,0.1,0.2504743833017078,1,0,0.18431151108974198,54.0,Difficult
UA,1316,2025-08-14,ORD,SRQ,2025-08-14T11:14:00Z,2025-08-14T15:10:00Z,2025-08-14T11:07:00Z,2025-08-14T15:22:00Z,126,B737-700,Mainline,111,110,43,2025-08-14 11:14:00+00:00,2025-08-14 11:07:00+00:00,-7.0,128,1,54,24,24.0,0.0,False,False,0.00967117988394584,0.0,0.06857142857142857,0.23719165085388993,0,0,0.06405396985024746,336.0,Medium
UA,265,2025-08-07,ORD,YYZ,2025-08-07T17:55:00Z,2025-08-07T20:44:00Z,2025-08-07T18:44:00Z,2025-08-07T21:26:00Z,126,A319-100,Mainline,49,55,52,2025-08-07 17:55:00+00:00,2025-08-07 18:44:00+00:00,49.0,135,12,50,16,16.0,0.0,True,False,0.06382978723404256,0.0,0.045714285714285714,0.2504743833017078,1,0,0.1783866699734115,61.0,Difficult
UA,2323,2025-08-02,ORD,MCO,2025-08-02T09:15:00Z,2025-08-02T13:10:00Z,2025-08-02T09:18:00Z,2025-08-02T12:54:00Z,200,A321-2NX,Mainline,86,101,62,2025-08-02 09:15:00+00:00,2025-08-02 09:18:00+00:00,3.0,355,0,114,46,46.0,1.0,False,True,0.01934235976789168,0.1111111111111111,0.13142857142857142,0.667931688804554,0,1,0.18789698219921483,65.0,Difficult
OO,5420,2025-08-08,ORD,MLI,2025-08-08T15:35:00Z,2025-08-08T16:43:00Z,2025-08-08T15:32:00Z,2025-08-08T16:23:00Z,50,CRJ-200,Express,69,64,29,2025-08-08 15:35:00+00:00,2025-08-08 15:32:00+00:00,-3.0,50,11,14,20,20.0,0.0,False,False,0.013539651837524177,0.0,0.05714285714285714,0.08918406072106262,0,0,0.03332727912404121,510.0,Easy
UA,2179,2025-08-05,ORD,SFO,2025-08-05T18:20:00Z,2025-08-05T21:09:00Z,2025-08-05T18:19:00Z,2025-08-05T20:45:00Z,234,B757-300,Mainline,300,250,66,2025-08-05 18:20:00+00:00,2025-08-05 18:19:00+00:00,-1.0,259,0,125,32,32.0,5.0,False,True,0.015473887814313345,0.5555555555555556,0.09142857142857143,0.4857685009487666,0,1,0.23119269193087275,26.0,Difficult
YX,3603,2025-08-01,ORD,CMH,2025-08-01T13:00:00Z,2025-08-01T15:35:00Z,2025-08-01T13:02:00Z,2025-08-01T15:23:00Z,76,ERJ-175,Express,55,56,34,2025-08-01 13:00:00+00:00,2025-08-01 13:02:00+00:00,2.0,73,5,24,34,34.0,1.0,False,False,0.0183752417794971,0.1111111111111111,0.09714285714285714,0.13282732447817835,0,0,0.07372883108027846,354.0,Medium
OO,5843,2025-08-05,ORD,ECP,2025-08-05T10:50:00Z,2025-08-05T13:23:00Z,2025-08-05T10:44:00Z,2025-08-05T13:14:00Z,76,ERJ-175,Express,55,60,34,2025-08-05 10:50:00+00:00,2025-08-05 10:44:00+00:00,-6.0,81,2,17,17,17.0,2.0,False,False,0.010638297872340424,0.2222222222222222,0.04857142857142857,0.14800759013282733,0,0,0.08695173754699775,256.0,Medium
OO,4792,2025-08-12,ORD,ROA,2025-08-12T17:57:00Z,2025-08-12T21:04:00Z,2025-08-13T07:28:00Z,2025-08-13T10:22:00Z,76,ERJ-175,Express,-147,511,34,2025-08-12 17:57:00+00:00,2025-08-13 07:28:00+00:00,811.0,62,16,12,40,40.0,0.0,True,False,0.8007736943907157,0.0,0.11428571428571428,0.11195445920303605,1,0,0.3854801430149648,1.0,Difficult
OO,5668,2025-08-02,ORD,MKE,2025-08-02T14:09:00Z,2025-08-02T15:10:00Z,2025-08-02T14:01:00Z,2025-08-02T14:53:00Z,50,CRJ-550,Express,40,46,29,2025-08-02 14:09:00+00:00,2025-08-02 14:01:00+00:00,-8.0,55,6,0,32,32.0,0.0,False,False,0.008704061895551257,0.0,0.09142857142857143,0.09867172675521822,0,0,0.04063127820542331,472.0,Easy
UA,1594,2025-08-02,ORD,ABQ,2025-08-02T09:20:00Z,2025-08-02T11:32:00Z,2025-08-02T09:16:00Z,2025-08-02T11:29:00Z,150,A320-200,Mainline,83,102,46,2025-08-02 09:20:00+00:00,2025-08-02 09:16:00+00:00,-4.0,180,3,32,55,55.0,0.0,False,False,0.012572533849129593,0.0,0.15714285714285714,0.33586337760910817,0,0,0.10237300710513195,266.0,Medium
YX,3465,2025-08-09,ORD,GSP,2025-08-09T19:35:00Z,2025-08-09T22:42:00Z,2025-08-09T19:34:00Z,2025-08-09T22:29:00Z,76,ERJ-175,Express,60,72,34,2025-08-09 19:35:00+00:00,2025-08-09 19:34:00+00:00,-1.0,90,4,8,45,45.0,0.0,False,False,0.015473887814313345,0.0,0.12857142857142856,0.16508538899430739,0,0,0.06337352985744119,336.0,Medium
YX,3433,2025-08-04,ORD,CVG,2025-08-04T16:35:00Z,2025-08-04T19:02:00Z,2025-08-04T16:33:00Z,2025-08-04T18:59:00Z,76,ERJ-175,Express,50,65,34,2025-08-04 16:35:00+00:00,2025-08-04 16:33:00+00:00,-2.0,80,5,24,28,28.0,2.0,False,False,0.014506769825918761,0.2222222222222222,0.08,0.14611005692599618,0,0,0.09401848677741932,246.0,Medium
UA,1492,2025-08-04,ORD,CMH,2025-08-04T21:20:00Z,2025-08-04T23:48:00Z,2025-08-04T21:59:00Z,2025-08-05T00:26:00Z,166,B737-800,Mainline,69,50,51,2025-08-04 21:20:00+00:00,2025-08-04 21:59:00+00:00,39.0,155,14,13,31,31.0,0.0,False,False,0.05415860735009671,0.0,0.08857142857142856,0.2884250474383302,0,0,0.09164687740698077,256.0,Medium
OO,5737,2025-08-09,ORD,OMA,2025-08-09T21:12:00Z,2025-08-09T23:00:00Z,2025-08-09T21:11:00Z,2025-08-09T22:43:00Z,76,ERJ-175,Express,48,29,34,2025-08-09 21:12:00+00:00,2025-08-09 21:11:00+00:00,-1.0,81,6,8,48,48.0,1.0,False,False,0.015473887814313345,0.1111111111111111,0.13714285714285715,0.14800759013282733,0,0,0.08389447802165312,286.0,Medium
G7,4568,2025-08-07,ORD,SCE,2025-08-07T10:35:00Z,2025-08-07T13:25:00Z,2025-08-07T10:34:00Z,2025-08-07T13:16:00Z,50,CRJ-550,Express,49,59,29,2025-08-07 10:35:00+00:00,2025-08-07 10:34:00+00:00,-1.0,49,5,14,20,20.0,0.0,False,False,0.015473887814313345,0.0,0.05714285714285714,0.08728652751423151,0,0,0.03352804327571174,509.0,Easy
UA,356,2025-08-04,ORD,ATL,2025-08-04T14:30:00Z,2025-08-04T17:39:00Z,2025-08-04T15:32:00Z,2025-08-04T18:44:00Z,166,B737-800,Mainline,-25,59,51,2025-08-04 14:30:00+00:00,2025-08-04 15:32:00+00:00,62.0,164,3,58,35,35.0,3.0,True,False,0.07640232108317214,0.3333333333333333,0.1,0.3055028462998103,1,0,0.2706879322515804,13.0,Difficult
UA,2302,2025-08-09,ORD,BWI,2025-08-09T07:00:00Z,2025-08-09T10:03:00Z,2025-08-09T06:55:00Z,2025-08-09T09:48:00Z,150,A320-200,Mainline,657,639,54,2025-08-09 07:00:00+00:00,2025-08-09 06:55:00+00:00,-5.0,175,16,54,48,48.0,0.0,False,False,0.011605415860735008,0.0,0.13714285714285715,0.3263757115749526,0,0,0.09618533850178246,255.0,Medium
UA,2329,2025-08-15,ORD,DTW,2025-08-15T14:50:00Z,2025-08-15T17:18:00Z,2025-08-15T15:37:00Z,2025-08-15T18:11:00Z,126,A319-100,Mainline,12,73,43,2025-08-15 14:50:00+00:00,2025-08-15 15:37:00+00:00,47.0,130,0,21,56,56.0,0.0,True,False,0.061895551257253385,0.0,0.16,0.24098671726755216,1,0,0.19876600883068646,40.0,Difficult
UA,1269,2025-08-12,ORD,CLE,2025-08-12T18:00:00Z,2025-08-12T20:28:00Z,2025-08-12T20:28:00Z,2025-08-12T23:20:00Z,166,B737-800,Mainline,55,65,51,2025-08-12 18:00:00+00:00,2025-08-12 20:28:00+00:00,148.0,176,21,38,106,106.0,1.0,False,False,0.1595744680851064,0.1111111111111111,0.3028571428571429,0.3282732447817837,0,0,0.19632064017553946,43.0,Difficult
G7,4584,2025-08-14,ORD,TUL,2025-08-14T20:07:00Z,2025-08-14T22:15:00Z,2025-08-14T20:20:00Z,2025-08-14T23:16:00Z,50,CRJ-550,Express,72,95,29,2025-08-14 20:07:00+00:00,2025-08-14 20:20:00+00:00,13.0,42,2,11,24,24.0,0.0,False,False,0.029013539651837523,0.0,0.06857142857142857,0.07400379506641366,0,0,0.037219106623119703,480.0,Easy
G7,4482,2025-08-09,ORD,TUL,2025-08-09T15:35:00Z,2025-08-09T17:35:00Z,2025-08-09T15:31:00Z,2025-08-09T17:17:00Z,50,CRJ-550,Express,40,33,29,2025-08-09 15:35:00+00:00,2025-08-09 15:31:00+00:00,-4.0,58,9,1,25,25.0,0.0,False,False,0.012572533849129593,0.0,0.07142857142857142,0.10436432637571158,0,0,0.03893033971559548,457.0,Easy
UA,2369,2025-08-02,ORD,AUS,2025-08-02T08:50:00Z,2025-08-02T11:44:00Z,2025-08-02T08:51:00Z,2025-08-02T11:39:00Z,179,B737-900,Mainline,68,75,56,2025-08-02 08:50:00+00:00,2025-08-02 08:51:00+00:00,1.0,239,13,54,37,37.0,2.0,False,True,0.017408123791102514,0.2222222222222222,0.10571428571428572,0.4478178368121442,0,1,0.16037330608706118,109.0,Medium
UA,1347,2025-08-10,ORD,FLL,2025-08-10T16:20:00Z,2025-08-10T20:34:00Z,2025-08-10T23:44:00Z,2025-08-11T03:34:00Z,179,B737-MAX9,Mainline,96,51,56,2025-08-10 16:20:00+00:00,2025-08-10 23:44:00+00:00,444.0,141,0,45,17,17.0,0.0,False,False,0.44584139264990325,0.0,0.04857142857142857,0.26185958254269454,0,0,0.19583862001779556,43.0,Difficult
OO,5108,2025-08-10,ORD,SLN,2025-08-10T16:45:00Z,2025-08-10T18:50:00Z,2025-08-10T20:20:00Z,2025-08-10T22:39:00Z,50,CRJ-200,Express,-121,43,29,2025-08-10 16:45:00+00:00,2025-08-10 20:20:00+00:00,215.0,46,0,18,9,9.0,0.0,True,False,0.22437137330754353,0.0,0.025714285714285714,0.08159392789373815,1,0,0.18877305471386785,48.0,Difficult
UA,2387,2025-08-15,ORD,MCO,2025-08-15T06:00:00Z,2025-08-15T09:47:00Z,2025-08-15T05:54:00Z,2025-08-15T09:40:00Z,179,B737-MAX9,Mainline,364,426,56,2025-08-15 06:00:00+00:00,2025-08-15 05:54:00+00:00,-6.0,122,0,48,6,6.0,0.0,False,False,0.010638297872340424,0.0,0.017142857142857144,0.22580645161290322,0,0,0.0517813511128542,372.0,Medium
OO,5398,2025-08-01,ORD,IND,2025-08-01T10:55:00Z,2025-08-01T13:07:00Z,2025-08-01T10:53:00Z,2025-08-01T12:54:00Z,76,ERJ-175,Express,84,91,39,2025-08-01 10:55:00+00:00,2025-08-01 10:53:00+00:00,-2.0,85,0,19,52,52.0,0.0,False,False,0.014506769825918761,0.0,0.14857142857142858,0.15559772296015179,0,0,0.0651858612540917,386.0,Medium
OO,5045,2025-08-10,ORD,RHI,2025-08-10T16:35:00Z,2025-08-10T17:57:00Z,2025-08-10T19:48:00Z,2025-08-10T21:06:00Z,50,CRJ-200,Express,42,37,29,2025-08-10 16:35:00+00:00,2025-08-10 19:48:00+00:00,193.0,60,1,18,29,29.0,0.0,False,False,0.20309477756286268,0.0,0.08285714285714285,0.10815939278937382,0,0,0.09913174039816214,230.0,Medium
OO,5037,2025-08-14,ORD,LAF,2025-08-14T12:14:00Z,2025-08-14T14:12:00Z,2025-08-14T12:15:00Z,2025-08-14T13:59:00Z,50,CRJ-200,Express,41,45,29,2025-08-14 12:14:00+00:00,2025-08-14 12:15:00+00:00,1.0,12,4,11,19,19.0,0.0,False,False,0.017408123791102514,0.0,0.054285714285714284,0.017077798861480076,0,0,0.01949513976676963,557.0,Easy
UA,987,2025-08-01,ORD,CDG,2025-08-01T18:00:00Z,2025-08-02T09:20:00Z,2025-08-01T17:57:00Z,2025-08-02T08:34:00Z,318,B787-10,Mainline,255,212,155,2025-08-01 18:00:00+00:00,2025-08-01 17:57:00+00:00,-3.0,434,9,224,40,40.0,1.0,False,True,0.013539651837524177,0.1111111111111111,0.11428571428571428,0.8178368121442124,0,1,0.21270862305946486,34.0,Difficult
UA,793,2025-08-10,ORD,DFW,2025-08-10T16:20:00Z,2025-08-10T18:58:00Z,2025-08-10T18:21:00Z,2025-08-10T21:21:00Z,126,A319-100,Mainline,85,106,43,2025-08-10 16:20:00+00:00,2025-08-10 18:21:00+00:00,121.0,128,5,63,28,28.0,0.0,False,False,0.13346228239845262,0.0,0.08,0.23719165085388993,0,0,0.10347701489031377,208.0,Medium
OO,5538,2025-08-14,ORD,HSV,2025-08-14T18:25:00Z,2025-08-14T20:14:00Z,2025-08-14T18:23:00Z,2025-08-14T20:18:00Z,50,CRJ-550,Express,76,85,29,2025-08-14 18:25:00+00:00,2025-08-14 18:23:00+00:00,-2.0,45,0,8,14,14.0,0.0,False,False,0.014506769825918761,0.0,0.04,0.07969639468690702,0,0,0.028291309885157035,545.0,Easy
YX,3628,2025-08-06,ORD,IND,2025-08-06T17:50:00Z,2025-08-06T20:03:00Z,2025-08-06T18:12:00Z,2025-08-06T20:16:00Z,76,ERJ-175,Express,187,215,34,2025-08-06 17:50:00+00:00,2025-08-06 18:12:00+00:00,22.0,72,10,15,26,26.0,1.0,False,False,0.03771760154738878,0.1111111111111111,0.07428571428571429,0.13092979127134724,0,0,0.07458060379785117,280.0,Medium
UA,1779,2025-08-07,ORD,BOS,2025-08-07T21:32:00Z,2025-08-08T00:59:00Z,2025-08-07T21:51:00Z,2025-08-08T01:06:00Z,179,B737-900,Mainline,67,58,56,2025-08-07 21:32:00+00:00,2025-08-07 21:51:00+00:00,19.0,95,0,16,31,31.0,0.0,False,False,0.03481624758220503,0.0,0.08857142857142856,0.174573055028463,0,0,0.06307377099463982,350.0,Medium
UA,1617,2025-08-12,ORD,PHL,2025-08-12T14:20:00Z,2025-08-12T17:36:00Z,2025-08-12T14:28:00Z,2025-08-12T19:54:00Z,166,B737-800,Mainline,29,53,51,2025-08-12 14:20:00+00:00,2025-08-12 14:28:00+00:00,8.0,164,0,40,43,43.0,0.0,True,False,0.024177949709864602,0.0,0.12285714285714286,0.3055028462998103,1,0,0.19292538274435,45.0,Difficult
OO,5859,2025-08-04,ORD,BZN,2025-08-04T07:15:00Z,2025-08-04T09:53:00Z,2025-08-04T07:11:00Z,2025-08-04T09:44:00Z,76,ERJ-175,Express,650,535,34,2025-08-04 07:15:00+00:00,2025-08-04 07:11:00+00:00,-4.0,112,13,28,1,1.0,0.0,False,False,0.012572533849129593,0.0,0.002857142857142857,0.20683111954459202,0,0,0.04570941263508586,442.0,Medium
UA,2418,2025-08-15,ORD,PHL,2025-08-15T07:35:00Z,2025-08-15T10:47:00Z,2025-08-15T07:28:00Z,2025-08-15T10:29:00Z,150,A320-200,Mainline,720,725,110,2025-08-15 07:35:00+00:00,2025-08-15 07:28:00+00:00,-7.0,162,0,46,48,48.0,0.0,False,False,0.00967117988394584,0.0,0.13714285714285715,0.30170777988614805,0,0,0.0906714813709848,218.0,Medium
UA,3,2025-08-06,ORD,ZRH,2025-08-06T15:55:00Z,2025-08-07T07:45:00Z,2025-08-06T16:20:00Z,2025-08-07T07:47:00Z,167,B767-300,Mainline,105,150,145,2025-08-06 15:55:00+00:00,2025-08-06 16:20:00+00:00,25.0,175,7,54,76,76.0,0.0,True,False,0.04061895551257254,0.0,0.21714285714285714,0.3263757115749526,1,0,0.22088940039733373,28.0,Difficult
UA,1358,2025-08-15,ORD,RDU,2025-08-15T07:00:00Z,2025-08-15T10:03:00Z,2025-08-15T07:08:00Z,2025-08-15T10:11:00Z,126,A319-100,Mainline,640,642,43,2025-08-15 07:00:00+00:00,2025-08-15 07:08:00+00:00,8.0,161,35,38,23,23.0,0.0,False,False,0.024177949709864602,0.0,0.06571428571428571,0.2998102466793169,0,0,0.08035829139167991,259.0,Medium
OO,5352,2025-08-12,ORD,CAK,2025-08-12T18:05:00Z,2025-08-12T20:49:00Z,2025-08-12T22:40:00Z,2025-08-13T01:27:00Z,50,CRJ-200,Express,59,138,29,2025-08-12 18:05:00+00:00,2025-08-12 22:40:00+00:00,275.0,53,4,33,23,23.0,0.0,False,False,0.28239845261121854,0.0,0.06571428571428571,0.09487666034155598,0,0,0.1168377249945339,172.0,Medium
UA,2862,2025-08-06,ORD,IAD,2025-08-06T10:50:00Z,2025-08-06T13:49:00Z,2025-08-06T10:54:00Z,2025-08-06T13:43:00Z,179,B737-900,Mainline,67,52,56,2025-08-06 10:50:00+00:00,2025-08-06 10:54:00+00:00,4.0,147,2,61,51,51.0,1.0,False,False,0.020309477756286266,0.1111111111111111,0.1457142857142857,0.2732447817836812,0,0,0.1121068790487015,181.0,Medium
G7,4590,2025-08-10,ORD,MDT,2025-08-10T16:45:00Z,2025-08-10T19:52:00Z,2025-08-10T17:24:00Z,2025-08-10T20:20:00Z,50,CRJ-550,Express,50,36,29,2025-08-10 16:45:00+00:00,2025-08-10 17:24:00+00:00,39.0,59,1,13,20,20.0,1.0,False,False,0.05415860735009671,0.1111111111111111,0.05714285714285714,0.1062618595825427,0,0,0.07115074777233121,343.0,Medium
UA,2172,2025-08-13,ORD,FAI,2025-08-13T16:05:00Z,2025-08-13T19:40:00Z,2025-08-13T16:04:00Z,2025-08-13T19:16:00Z,166,B737-MAX8,Mainline,82,76,51,2025-08-13 16:05:00+00:00,2025-08-13 16:04:00+00:00,-1.0,152,0,60,105,105.0,0.0,False,False,0.015473887814313345,0.0,0.3,0.28273244781783685,0,0,0.12118865590786138,132.0,Medium
UA,2280,2025-08-02,ORD,MCO,2025-08-02T07:10:00Z,2025-08-02T11:04:00Z,2025-08-02T07:08:00Z,2025-08-02T10:56:00Z,200,A321-2NX,Mainline,511,267,62,2025-08-02 07:10:00+00:00,2025-08-02 07:08:00+00:00,-2.0,318,10,98,11,11.0,0.0,False,True,0.014506769825918761,0.0,0.03142857142857143,0.5977229601518026,0,1,0.13018233726385045,193.0,Medium
UA,777,2025-08-15,ORD,LAS,2025-08-15T19:49:00Z,2025-08-15T21:52:00Z,2025-08-15T19:54:00Z,2025-08-15T22:05:00Z,179,B737-MAX9,Mainline,79,98,56,2025-08-15 19:49:00+00:00,2025-08-15 19:54:00+00:00,5.0,167,7,43,31,31.0,0.0,False,False,0.02127659574468085,0.0,0.08857142857142856,0.3111954459203036,0,0,0.0863363536217507,234.0,Medium
G7,4502,2025-08-05,ORD,LEX,2025-08-05T10:50:00Z,2025-08-05T13:21:00Z,2025-08-05T10:40:00Z,2025-08-05T12:55:00Z,50,CRJ-550,Express,62,79,29,2025-08-05 10:50:00+00:00,2025-08-05 10:40:00+00:00,-10.0,58,0,8,37,37.0,0.0,False,False,0.006769825918762087,0.0,0.10571428571428572,0.10436432637571158,0,0,0.04404667019362808,401.0,Medium
G7,4610,2025-08-07,ORD,XNA,2025-08-07T12:41:00Z,2025-08-07T14:35:00Z,2025-08-07T13:42:00Z,2025-08-07T15:40:00Z,50,CRJ-550,Express,36,29,29,2025-08-07 12:41:00+00:00,2025-08-07 13:42:00+00:00,61.0,56,7,5,7,7.0,0.0,False,False,0.07543520309477755,0.0,0.02,0.10056925996204934,0,0,0.04674441292084314,423.0,Medium
YX,3568,2025-08-02,ORD,YYZ,2025-08-02T10:50:00Z,2025-08-02T13:42:00Z,2025-08-02T14:39:00Z,2025-08-02T17:13:00Z,76,ERJ-175,Express,68,266,42,2025-08-02 10:50:00+00:00,2025-08-02 14:39:00+00:00,229.0,84,0,23,31,31.0,0.0,False,False,0.2379110251450677,0.0,0.08857142857142856,0.15370018975332067,0,0,0.11982763120847015,223.0,Medium
UA,1097,2025-08-01,ORD,DCA,2025-08-01T11:15:00Z,2025-08-01T14:13:00Z,2025-08-01T11:07:00Z,2025-08-01T14:01:00Z,126,A319-100,Mainline,80,79,43,2025-08-01 11:15:00+00:00,2025-08-01 11:07:00+00:00,-8.0,151,0,50,36,36.0,0.0,False,False,0.008704061895551257,0.0,0.10285714285714286,0.28083491461100574,0,0,0.0793496300622951,343.0,Medium
OO,5668,2025-08-04,ORD,MKE,2025-08-04T14:09:00Z,2025-08-04T15:10:00Z,2025-08-04T14:30:00Z,2025-08-04T15:13:00Z,50,CRJ-550,Express,40,50,29,2025-08-04 14:09:00+00:00,2025-08-04 14:30:00+00:00,21.0,52,1,4,23,23.0,0.0,False,False,0.0367504835589942,0.0,0.06571428571428571,0.09297912713472486,0,0,0.042763827637500376,464.0,Easy
UA,356,2025-08-01,ORD,ATL,2025-08-01T14:30:00Z,2025-08-01T17:39:00Z,2025-08-01T14:39:00Z,2025-08-01T17:47:00Z,126,B737-700,Mainline,89,79,51,2025-08-01 14:30:00+00:00,2025-08-01 14:39:00+00:00,9.0,154,1,70,25,25.0,3.0,False,False,0.025145067698259187,0.3333333333333333,0.07142857142857142,0.2865275142314991,0,0,0.14580140410815853,131.0,Medium
UA,793,2025-08-03,ORD,DFW,2025-08-03T16:20:00Z,2025-08-03T18:58:00Z,2025-08-03T17:58:00Z,2025-08-03T20:28:00Z,126,A319-100,Mainline,85,74,43,2025-08-03 16:20:00+00:00,2025-08-03 17:58:00+00:00,98.0,145,2,70,36,36.0,0.0,False,False,0.11121856866537719,0.0,0.10285714285714286,0.269449715370019,0,0,0.10782694224504552,206.0,Medium
OO,4712,2025-08-11,ORD,ELP,2025-08-11T19:50:00Z,2025-08-11T22:23:00Z,2025-08-11T20:04:00Z,2025-08-11T22:56:00Z,70,ERJ-175,Express,185,195,34,2025-08-11 19:50:00+00:00,2025-08-11 20:04:00+00:00,14.0,76,3,11,28,28.0,0.0,False,False,0.029980657640232108,0.0,0.08,0.13851992409867173,0,0,0.05269818211180398,397.0,Medium
